"date","air_temp","rain","air_pressure","shortwave","windspeed","lake"
2002-04-13,13.6444,0.8546,98935.4,130.575,0.448875450431409,"Rotoehu"
2002-04-14,12.5197,0.073,98741.3,187.987,0.879002758812508,"Rotoehu"
2002-04-15,13.0836,0.0316,98807.3,127.903,2.33187497520772,"Rotoehu"
2002-04-16,12.6395,0.0178,98788.2,163.373,0.486364770516944,"Rotoehu"
2002-04-17,12.2105,0.0039,98950.3,170.874,0.337324917549831,"Rotoehu"
2002-04-18,12.5749,0,98899.3,181.163,1.48761404940932,"Rotoehu"
2002-04-19,11.6736,0.002,98943.7,174.79,0.548811488582373,"Rotoehu"
2002-04-20,13.0276,0.0178,98742.2,135.221,0.990552073340922,"Rotoehu"
2002-04-21,13.0862,0.0079,98694.8,143.405,0.22434983842205,"Rotoehu"
2002-04-22,13.6111,0.0178,99049,107.14,2.92035067243645,"Rotoehu"
2002-04-23,13.1878,7.0932,98879.3,40.0138,3.91735759536961,"Rotoehu"
2002-04-24,15.1813,15.0074,98297.5,51.3624,3.48190860879489,"Rotoehu"
2002-04-25,16.2033,49.7628,97967.5,26.2725,3.15665282379929,"Rotoehu"
2002-04-26,16.2276,61.8453,97632.7,78.9267,1.21340488296364,"Rotoehu"
2002-04-27,15.6728,3.3729,97454.5,99.955,1.36636781285275,"Rotoehu"
2002-04-28,12.1361,3.5999,96961.3,124.576,3.73296855732807,"Rotoehu"
2002-04-29,9.6167,0.4441,97854.5,162.935,0.712616846559215,"Rotoehu"
2002-04-30,11.0494,0.0974,97521.2,119.443,2.82623510168563,"Rotoehu"
2002-05-01,11.4924,0.0388,97535.6,131.336,4.26446084048148,"Rotoehu"
2002-05-02,12.8068,0.003,97345.4,130.456,5.20927389278007,"Rotoehu"
2002-05-03,14.7854,0.0338,97114.3,134.805,6.56742906927818,"Rotoehu"
2002-05-04,14.2273,0.0835,97353,140.252,3.09352152085613,"Rotoehu"
2002-05-05,11.9099,1.3533,98017.8,101.294,1.63526450765618,"Rotoehu"
2002-05-06,12.6177,0.0119,97828.1,116.878,3.60175497223229,"Rotoehu"
2002-05-07,13.0014,0.0149,97872.2,141.532,3.39406496696808,"Rotoehu"
2002-05-08,11.3842,0.001,97938.6,131.889,2.85583842855299,"Rotoehu"
2002-05-09,11.6207,0.0139,97857.3,119.058,1.73837771787377,"Rotoehu"
2002-05-10,11.7553,0.0497,97932,97.0214,1.58987214894783,"Rotoehu"
2002-05-11,11.4838,0.0487,97747,64.2507,0.711319119664304,"Rotoehu"
2002-05-12,12.372,0.0507,97701.1,57.8984,2.3620661400562,"Rotoehu"
2002-05-13,10.4861,0.002,97626.4,124.648,1.92138452164058,"Rotoehu"
2002-05-14,11.0767,0.003,97486.4,100.256,2.48278065281652,"Rotoehu"
2002-05-15,10.0334,0.1452,97897.2,92.2084,1.7519477275307,"Rotoehu"
2002-05-16,9.2809,0.1074,98357.4,130.65,1.94743420941504,"Rotoehu"
2002-05-17,9.1463,0.0139,98541,104.76,1.85991448459331,"Rotoehu"
2002-05-18,9.6207,0.9526,98299.6,63.93,2.13088880282384,"Rotoehu"
2002-05-19,11.6006,4.0341,98027.2,81.127,1.53994548604813,"Rotoehu"
2002-05-20,13.4654,10.9221,97624.2,54.0155,3.90691090888953,"Rotoehu"
2002-05-21,12.7784,21.0984,96857.2,56.0754,2.4083786101857,"Rotoehu"
2002-05-22,12.5826,10.9559,96362.7,69.2043,4.32646444339948,"Rotoehu"
2002-05-23,9.5718,5.6719,96361,109.832,4.74333176259051,"Rotoehu"
2002-05-24,8.6464,0.2078,96725.7,107.373,4.57437964427965,"Rotoehu"
2002-05-25,10.1324,0.1531,96252.7,99.138,5.97164420406976,"Rotoehu"
2002-05-26,9.8779,2.1289,96159,88.7424,5.87061154991539,"Rotoehu"
2002-05-27,8.9036,9.2277,95959.9,78.0655,5.97056627548845,"Rotoehu"
2002-05-28,7.9676,2.3656,96623,103.566,4.70966545096358,"Rotoehu"
2002-05-29,8.3242,0.0567,97271.9,93.2914,3.48316343142265,"Rotoehu"
2002-05-30,8.0817,0.1492,97347.4,87.9826,1.90827962573623,"Rotoehu"
2002-05-31,6.7197,1.0121,97311.5,75.9982,1.7025314152755,"Rotoehu"
2002-06-01,7.9519,1.6968,96998.1,103.61,3.29747628346285,"Rotoehu"
2002-06-02,10.5523,0.6112,97020.3,89.2943,4.91989373868989,"Rotoehu"
2002-06-03,10.1193,0.0075,97343.4,101.739,3.36408129806638,"Rotoehu"
2002-06-04,10.9065,0.006,97379.2,91.2549,4.87519237876825,"Rotoehu"
2002-06-05,10.2157,0.018,96937.9,80.8818,5.37873821077025,"Rotoehu"
2002-06-06,7.8954,0,97542.6,107.311,3.50560656377752,"Rotoehu"
2002-06-07,11.6714,0.021,97481.8,82.8763,4.351954031237,"Rotoehu"
2002-06-08,11.8082,0.422,97401.9,52.2287,2.83761153965796,"Rotoehu"
2002-06-09,12.1551,14.052,96368.6,29.876,4.20789146366681,"Rotoehu"
2002-06-10,12.3747,3.2254,96987.9,81.5531,5.08980043714879,"Rotoehu"
2002-06-11,12.0862,0.3679,97511.5,78.9834,3.77038443795855,"Rotoehu"
2002-06-12,12.0265,0.8499,97772.5,58.4205,2.52813506363881,"Rotoehu"
2002-06-13,12.8842,9.6313,96972.6,37.245,4.28705077413366,"Rotoehu"
2002-06-14,11.3763,11.1494,96631.3,67.8018,4.4736263198886,"Rotoehu"
2002-06-15,10.0336,1.3364,97601.4,85.7825,1.4963275877962,"Rotoehu"
2002-06-16,10.698,1.5211,97845.8,64.4895,3.15752632451418,"Rotoehu"
2002-06-17,13.5136,9.31,97019.8,69.8617,3.16001096517085,"Rotoehu"
2002-06-18,11.5771,12.645,97379.5,21.8589,1.25232227880845,"Rotoehu"
2002-06-19,8.2538,24.8366,97926.8,9.5037,5.1096250508232,"Rotoehu"
2002-06-20,12.8835,70.4944,95917.2,40.5288,2.18171190811253,"Rotoehu"
2002-06-21,10.401,0.6262,97249.6,54.3211,3.32428131330668,"Rotoehu"
2002-06-22,10.0924,0.2568,97343.9,81.6493,2.57022458357242,"Rotoehu"
2002-06-23,8.6705,0.0901,97486.6,99.7796,3.53355418806617,"Rotoehu"
2002-06-24,8.7739,0,98078.4,82.4649,3.17029237926094,"Rotoehu"
2002-06-25,9.6576,0.0015,98225.2,87.3211,2.60454994384826,"Rotoehu"
2002-06-26,9.5562,0.4174,98222.1,58.059,0.722490311353723,"Rotoehu"
2002-06-27,10.5543,8.4315,97725.1,48.6368,2.03727959053243,"Rotoehu"
2002-06-28,12.2919,28.4449,96368.2,24.9842,1.95043214185985,"Rotoehu"
2002-06-29,11.062,16.8811,95488.8,26.09,2.53565893802775,"Rotoehu"
2002-06-30,8.6689,17.2391,94797.8,81.3298,0.696056046593951,"Rotoehu"
2002-07-01,7.9354,0.4608,95949.8,89.8255,3.45531314499858,"Rotoehu"
2002-07-02,8.0771,0.3565,96340.8,87.3316,4.17014989778545,"Rotoehu"
2002-07-03,8.565,5.5968,96666,53.244,2.6555897894818,"Rotoehu"
2002-07-04,9.9625,12.5825,95885,65.7312,3.37510952859311,"Rotoehu"
2002-07-05,9.9621,3.9574,96322,74.4686,4.14243635678329,"Rotoehu"
2002-07-06,10.5159,10.2375,96167.2,49.2578,4.73126572916804,"Rotoehu"
2002-07-07,8.5706,3.6241,96034.5,78.079,4.34914910528485,"Rotoehu"
2002-07-08,9.1825,0.1592,96730.4,92.2796,4.694271969113,"Rotoehu"
2002-07-09,9.9331,0.054,97253.4,90.5441,2.54799316521846,"Rotoehu"
2002-07-10,8.631,1.8237,97370.3,87.3891,1.38114918093593,"Rotoehu"
2002-07-11,9.4127,25.7907,96415.7,16.3265,5.16627625374408,"Rotoehu"
2002-07-12,7.9031,19.0013,96001.5,92.0917,5.76611582436565,"Rotoehu"
2002-07-13,5.8802,9e-04,96704.7,122.113,3.79632905317756,"Rotoehu"
2002-07-14,7.1109,0.0801,97055.4,105.527,4.19226674962364,"Rotoehu"
2002-07-15,7.2255,0.6703,97938.5,114.238,1.96264691169859,"Rotoehu"
2002-07-16,5.3463,5.136,98109.8,90.1085,1.04740204315248,"Rotoehu"
2002-07-17,5.0238,5.136,98624.9,114.725,1.66053548592013,"Rotoehu"
2002-07-18,6.1552,0.0037,98973.4,97.8334,2.15332460395547,"Rotoehu"
2002-07-19,9.8538,0.0047,98756,100.54,3.70386594924816,"Rotoehu"
2002-07-20,9.3493,0.0168,98515.2,88.3376,2.77344270717821,"Rotoehu"
2002-07-21,10.3271,4.6826,98384.5,48.652,1.07460067001654,"Rotoehu"
2002-07-22,11.0119,54.2503,97211.2,64.2764,3.6592431526205,"Rotoehu"
2002-07-23,11.7296,0.6572,96501,102.571,1.6647616646235,"Rotoehu"
2002-07-24,9.375,2.4316,96987.3,71.1722,3.15211966936536,"Rotoehu"
2002-07-25,8.3922,1.0911,97801.2,76.5137,3.51819635182575,"Rotoehu"
2002-07-26,7.7264,0.1555,98040.3,92.4565,5.6352273148472,"Rotoehu"
2002-07-27,7.762,0.0149,98180.3,88.7577,4.72175547227935,"Rotoehu"
2002-07-28,8.0156,0.3174,97971.3,92.4056,3.85431368858322,"Rotoehu"
2002-07-29,8.1838,0.269,98006.1,125.978,2.62126818353254,"Rotoehu"
2002-07-30,7.8846,0,98741.5,117.53,2.38018458317837,"Rotoehu"
2002-07-31,7.0724,0,99353.6,136.383,0.93500815504465,"Rotoehu"
2002-08-01,7.4635,0.0027,99390.7,129.615,0.89952454663561,"Rotoehu"
2002-08-02,7.5093,0.7338,99020.8,85.0296,0.694526313396404,"Rotoehu"
2002-08-03,11.1633,9.1731,98115,57.7274,2.81504465506322,"Rotoehu"
2002-08-04,8.9245,8.4243,97805.4,57.7304,2.77812378773877,"Rotoehu"
2002-08-05,9.9333,36.1008,96924.6,46.5698,5.1689520649741,"Rotoehu"
2002-08-06,11.5595,11.2296,96624,87.4183,1.21156484762476,"Rotoehu"
2002-08-07,9.4716,4.2634,96097.7,94.0807,3.75446146604277,"Rotoehu"
2002-08-08,7.4439,4.7061,95804.7,96.0931,3.90272707218939,"Rotoehu"
2002-08-09,7.3061,0.4304,97285.4,157.997,4.20707273172214,"Rotoehu"
2002-08-10,10.2386,0.0014,97744.3,144.487,5.34954886041804,"Rotoehu"
2002-08-11,11.5199,0.2009,97657.9,82.6742,4.17378247636362,"Rotoehu"
2002-08-12,11.5373,0.1175,97705.2,99.6838,2.28032492860119,"Rotoehu"
2002-08-13,9.7091,10.4863,97036.2,48.6702,3.02471154492457,"Rotoehu"
2002-08-14,8.8736,11.2447,96588.8,125.751,2.2026340277041,"Rotoehu"
2002-08-15,7.9556,5.2705,96251.9,129.029,0.856557213500651,"Rotoehu"
2002-08-16,7.8426,2.7001,95776,152.683,2.45482270846593,"Rotoehu"
2002-08-17,7.7882,0.1708,95832.8,160.028,4.48319596047284,"Rotoehu"
2002-08-18,6.6974,0.0916,96808,166.438,4.97097061045426,"Rotoehu"
2002-08-19,7.2873,0,97595.7,134.246,3.7612960439189,"Rotoehu"
2002-08-20,8.0218,0.0082,98011.8,128.552,2.77113509053601,"Rotoehu"
2002-08-21,7.6817,0.0109,98364.5,147.143,2.24843712831825,"Rotoehu"
2002-08-22,7.1612,0.0027,98779.6,151.912,0.62701484033474,"Rotoehu"
2002-08-23,9.467,2.8013,98101.9,84.9082,3.6789869176174,"Rotoehu"
2002-08-24,9.1232,8.3273,96639.5,140.141,4.91200528094179,"Rotoehu"
2002-08-25,7.4071,0.6832,96863.5,166.693,4.72922547252719,"Rotoehu"
2002-08-26,5.5809,0.056,97311,175.295,3.07577377744203,"Rotoehu"
2002-08-27,6.1223,0.0355,97885.7,135.272,2.99833768945394,"Rotoehu"
2002-08-28,6.414,0.0383,98204.8,185.77,2.26291205529512,"Rotoehu"
2002-08-29,6.9053,0.0027,98429.9,183.66,1.13826946721767,"Rotoehu"
2002-08-30,7.6855,0.1831,98533.2,143.437,1.22979679622286,"Rotoehu"
2002-08-31,7.1832,0.0455,98576.4,189.487,1.34258124893803,"Rotoehu"
2002-09-01,8.4753,0.0024,98662.7,191.727,1.63913773978882,"Rotoehu"
2002-09-02,9.896,7.6558,98458.1,100.261,3.12950145710143,"Rotoehu"
2002-09-03,10.5225,7.7492,98290.1,119.153,2.09359377626129,"Rotoehu"
2002-09-04,11.622,1.4061,98090.1,59.7425,2.6889973633308,"Rotoehu"
2002-09-05,12.7837,2.2805,97925,185.895,2.45323969477098,"Rotoehu"
2002-09-06,9.7249,0,98019.7,185.188,0.494193089793858,"Rotoehu"
2002-09-07,11.1896,1.1426,97511.2,119.759,2.22547482124602,"Rotoehu"
2002-09-08,11.9045,0.6851,97443.9,178.288,2.67721108992175,"Rotoehu"
2002-09-09,11.1891,1.4924,97690.2,126.195,2.06394333740052,"Rotoehu"
2002-09-10,11.6392,14.3558,97235.6,131.004,2.65400154483753,"Rotoehu"
2002-09-11,9.8919,17.6112,96520.8,174.755,2.06561835778055,"Rotoehu"
2002-09-12,8.4372,3.0494,96930.5,204.304,4.43731786668478,"Rotoehu"
2002-09-13,7.7749,0.2755,98282.4,237.09,2.99298804875663,"Rotoehu"
2002-09-14,7.9401,0.0024,98894.7,216.065,3.10134727013922,"Rotoehu"
2002-09-15,10.479,0.0024,98593.8,231.018,2.57590139562833,"Rotoehu"
2002-09-16,10.8204,0.0096,98152.2,222.628,3.22856923109913,"Rotoehu"
2002-09-17,9.7945,0.0814,97780.1,135.861,2.66338035774089,"Rotoehu"
2002-09-18,11.3167,26.7929,96353.6,41.2804,5.02642225046802,"Rotoehu"
2002-09-19,8.8633,24.6322,95590.2,164.415,4.6665980467574,"Rotoehu"
2002-09-20,7.9839,4.4651,97147.1,212.321,5.20201645998934,"Rotoehu"
2002-09-21,8.9659,0.1006,98037.3,149.791,3.52245600824198,"Rotoehu"
2002-09-22,11.8954,0.4935,98076.9,144.016,3.23157692311354,"Rotoehu"
2002-09-23,11.7346,2.1631,97799.4,158.332,3.42940169854743,"Rotoehu"
2002-09-24,8.9673,4.1896,97623.7,217.288,3.57873198214116,"Rotoehu"
2002-09-25,8.038,1.3223,98136,248.729,2.46886909332998,"Rotoehu"
2002-09-26,12.0162,0.2755,97410.5,248.364,4.48938514498366,"Rotoehu"
2002-09-27,11.2598,0,97597.2,258.281,3.78596704290991,"Rotoehu"
2002-09-28,12.1987,9.4188,96944.1,103.221,4.14164159361961,"Rotoehu"
2002-09-29,11.7601,14.4516,96741.8,238.356,4.31852467053275,"Rotoehu"
2002-09-30,10.9559,7.5204,97472.6,193.644,2.83418695572469,"Rotoehu"
2002-10-01,11.1835,0.0011,97328,268.241,4.68226891261064,"Rotoehu"
2002-10-02,11.2716,0.1223,97102.3,203.795,5.66139915745216,"Rotoehu"
2002-10-03,8.5945,0.1146,97526.8,251.513,2.60877648908449,"Rotoehu"
2002-10-04,8.3642,0.0099,97863.5,237.943,3.26313853827875,"Rotoehu"
2002-10-05,8.7688,0.0033,98187.8,281.714,2.66592337661832,"Rotoehu"
2002-10-06,7.2765,0.0022,98567.4,256.712,3.65019320310583,"Rotoehu"
2002-10-07,7.9931,0.0143,98786.8,215.396,3.24438933853507,"Rotoehu"
2002-10-08,9.2625,0.0022,99092.5,288.804,0.654296156186172,"Rotoehu"
2002-10-09,10.7476,0.0033,98997.6,291.993,2.16117147861987,"Rotoehu"
2002-10-10,11.2252,0,98390.8,295.007,3.65912084796335,"Rotoehu"
2002-10-11,11.0819,6.7181,97475.5,169.682,3.61098606062112,"Rotoehu"
2002-10-12,9.9539,6.5517,96860.9,267.836,4.02342616808113,"Rotoehu"
2002-10-13,7.3649,3.7155,97401.8,235.262,1.54659517974162,"Rotoehu"
2002-10-14,7.9989,2.574,98139.9,309.762,1.24111079682678,"Rotoehu"
2002-10-15,10.2981,20.1004,97622,95.5464,2.91892313191012,"Rotoehu"
2002-10-16,12.4681,18.7076,97127.5,232.237,4.45047021785339,"Rotoehu"
2002-10-17,13.6857,5.8212,97206.7,248.35,3.50291952519609,"Rotoehu"
2002-10-18,11.7556,7.4652,97037.8,286.569,4.71683001283701,"Rotoehu"
2002-10-19,11.4643,0.2072,97033.1,158.178,4.29774817549842,"Rotoehu"
2002-10-20,12.0739,0.1994,96614.4,228.946,4.67878522695795,"Rotoehu"
2002-10-21,11.6731,0.054,96828.1,260.951,4.39029790902622,"Rotoehu"
2002-10-22,11.519,0.0055,97448.1,311.884,3.09599820574883,"Rotoehu"
2002-10-23,11.3456,0,97666.6,327.972,1.39830453406974,"Rotoehu"
2002-10-24,12.2072,9.6733,97006.5,106.123,2.83972894833292,"Rotoehu"
2002-10-25,11.335,7.3528,96835.4,198.561,4.76350619292135,"Rotoehu"
2002-10-26,12.947,5.9666,96770.8,211.387,3.72704805979209,"Rotoehu"
2002-10-27,10.0186,9.2172,96310.6,249.452,4.5657543976872,"Rotoehu"
2002-10-28,9.5301,1.9966,97005.3,295.264,3.85202005316691,"Rotoehu"
2002-10-29,10.9025,2.1211,97490.2,250.119,2.40948161229755,"Rotoehu"
2002-10-30,11.3374,1.2308,97631.8,220.436,3.78975279404871,"Rotoehu"
2002-10-31,12.4187,2.375,97465.8,215.594,4.19782988816841,"Rotoehu"
2002-11-01,12.4975,4.8077,96805.2,247.717,3.18168641603788,"Rotoehu"
2002-11-02,10.462,1.7273,97363.6,314.378,2.59559887694536,"Rotoehu"
2002-11-03,11.6586,0.0182,97306.9,314.176,5.32701932510105,"Rotoehu"
2002-11-04,12.7794,7.1828,97233.4,122.963,3.64223428268968,"Rotoehu"
2002-11-05,12.0157,8.2749,96980.8,240.472,4.88314914476304,"Rotoehu"
2002-11-06,11.6964,0.7456,96882.8,263.27,3.92066325128798,"Rotoehu"
2002-11-07,12.1403,0.1795,97357.3,257.533,3.48150265977207,"Rotoehu"
2002-11-08,12.9355,0.0605,97479.7,306.561,4.4784859807752,"Rotoehu"
2002-11-09,14.2476,0.8358,96775.9,243.158,5.46342806761469,"Rotoehu"
2002-11-10,12.8109,0.1324,96589,302.933,6.03298676693394,"Rotoehu"
2002-11-11,9.6671,3.6485,97101.1,309.923,2.73626012835037,"Rotoehu"
2002-11-12,9.8437,3.3472,97935.8,300.859,2.15728613308481,"Rotoehu"
2002-11-13,12.6606,0.0029,98210.7,348.939,2.46562274892166,"Rotoehu"
2002-11-14,14.1445,0.0029,97855.5,352.417,3.68940175638273,"Rotoehu"
2002-11-15,13.6275,0.4846,97009.3,191.415,3.27310823530173,"Rotoehu"
2002-11-16,9.4045,15.7063,96314,255.164,1.82546332200896,"Rotoehu"
2002-11-17,8.9097,15.7715,96651,321.923,1.73002608361839,"Rotoehu"
2002-11-18,8.7294,5.9689,96871.1,203.496,3.68113696702527,"Rotoehu"
2002-11-19,11.4281,1.829,97167.9,179.357,4.05466226090411,"Rotoehu"
2002-11-20,14.7295,0.0048,97446.7,374.724,1.67977885449246,"Rotoehu"
2002-11-21,14.2506,0.617,97623.9,239.628,2.13017317840592,"Rotoehu"
2002-11-22,12.5864,0.6343,98079.9,310.085,0.873179162600666,"Rotoehu"
2002-11-23,12.5522,1.1381,97940.6,271.11,3.34162488170052,"Rotoehu"
2002-11-24,13.0809,2.6035,97950.6,310.455,1.0098476914862,"Rotoehu"
2002-11-25,13.6121,2.2119,98187.3,305.33,0.416680225112736,"Rotoehu"
2002-11-26,14.1241,0.0537,98300.3,142.809,1.12041271859971,"Rotoehu"
2002-11-27,15.8227,0.0854,98216.7,235.399,0.457900644245015,"Rotoehu"
2002-11-28,16.4285,0.0432,98018.2,345.317,1.55917556740734,"Rotoehu"
2002-11-29,15.2243,0.0077,97838,285.693,3.4856033624037,"Rotoehu"
2002-11-30,17.2094,1.1469,97753.3,265.835,2.6862329385219,"Rotoehu"
2002-12-01,17.3691,1.8256,97882.5,230.308,0.941735339678829,"Rotoehu"
2002-12-02,16.7258,11.0186,97738.3,226.556,1.33307920619894,"Rotoehu"
2002-12-03,16.8568,9.711,97515.8,294.387,1.34057040098609,"Rotoehu"
2002-12-04,16.757,0.3904,97356.3,265.457,1.48715882810142,"Rotoehu"
2002-12-05,16.3304,3.5759,97224,199.595,2.82952816738056,"Rotoehu"
2002-12-06,16.4116,33.6517,96793.5,142.725,4.09329438227939,"Rotoehu"
2002-12-07,14.603,21.4211,96663.2,308.737,4.19271995964434,"Rotoehu"
2002-12-08,13.9054,0.2041,97318.7,246.157,4.21107659631121,"Rotoehu"
2002-12-09,15.3587,0.0026,97454.9,356.672,4.38889274077187,"Rotoehu"
2002-12-10,15.7669,0.3355,97384.5,304.069,4.19100248150726,"Rotoehu"
2002-12-11,15.1747,5.2944,97214.9,216.605,3.34743871788566,"Rotoehu"
2002-12-12,15.6688,24.6832,96508.8,338.721,5.19129365187522,"Rotoehu"
2002-12-13,14.9115,0.1773,97441.5,273.099,4.9079728412044,"Rotoehu"
2002-12-14,13.8874,0.1021,97999.9,293.521,4.62874109234898,"Rotoehu"
2002-12-15,14.4446,0.0026,98055.8,359.822,4.37964026376596,"Rotoehu"
2002-12-16,14.5896,2.8347,97881.4,234.217,2.05937241168274,"Rotoehu"
2002-12-17,13.6734,42.138,97755,55.7698,1.74110590430335,"Rotoehu"
2002-12-18,15.1363,32.6439,97874.7,262.257,2.16092075976885,"Rotoehu"
2002-12-19,15.2706,4.8325,98022.7,272.314,0.61078386520929,"Rotoehu"
2002-12-20,16.5327,0.4414,97924.8,337.429,2.04232671480349,"Rotoehu"
2002-12-21,15.8834,0.1569,98053.4,315.343,0.428108923055804,"Rotoehu"
2002-12-22,15.7353,0.1301,97929,338.276,3.58740977308141,"Rotoehu"
2002-12-23,17.2599,0.4146,97778.7,266.235,3.33552980199548,"Rotoehu"
2002-12-24,16.8372,0.1365,97551.4,285.503,3.31407928993861,"Rotoehu"
2002-12-25,16.7829,3.3986,97134.3,255.28,3.79567008181691,"Rotoehu"
2002-12-26,14.0003,0.0026,97928.7,389.964,0.955754387905177,"Rotoehu"
2002-12-27,15.1775,0.023,98232.9,311.83,0.851871973949137,"Rotoehu"
2002-12-28,15.3825,0.0102,98575.4,381.023,2.93732590803268,"Rotoehu"
2002-12-29,13.7485,0.0102,98556.5,347.97,0.774126604632601,"Rotoehu"
2002-12-30,15.9643,0.0128,98411.9,257.915,1.37471782195475,"Rotoehu"
2002-12-31,17.3978,0.0225,98442.7,369.538,1.3637197109377,"Rotoehu"
2003-01-01,17.608,0.0018,98440.4,364.287,1.26261462449949,"Rotoehu"
2003-01-02,17.6557,0.0018,98209.6,372.791,1.31171229314968,"Rotoehu"
2003-01-03,17.8043,0.2903,98061.4,285.023,1.75534157644602,"Rotoehu"
2003-01-04,17.6583,2.3097,97941.3,180.334,1.972574586676,"Rotoehu"
2003-01-05,17.4548,9.4796,97861.3,147.575,1.26277482157351,"Rotoehu"
2003-01-06,18.6021,4.2777,98027.8,280.882,2.39843536498276,"Rotoehu"
2003-01-07,15.9293,7.6586,97926.1,200.83,5.31684614221627,"Rotoehu"
2003-01-08,15.3679,66.4565,97434.6,72.1813,5.39086335571585,"Rotoehu"
2003-01-09,15.6943,46.2845,97566.8,83.5276,4.86077858989689,"Rotoehu"
2003-01-10,16.4501,3.0153,97913.8,271.628,3.23675595620059,"Rotoehu"
2003-01-11,17.0374,1.5343,97698.5,283.731,1.74210035589228,"Rotoehu"
2003-01-12,14.58,3.0319,97510.5,155.611,2.88945226816433,"Rotoehu"
2003-01-13,12.5632,4.2299,97521.6,334.666,3.34487161487552,"Rotoehu"
2003-01-14,12.782,0.95,97753.3,345.803,3.21619876406916,"Rotoehu"
2003-01-15,15.435,6.9389e-15,97971.4,341.631,1.90356837807314,"Rotoehu"
2003-01-16,16.4417,3.4288,98016.1,314.945,0.73813717559814,"Rotoehu"
2003-01-17,17.3927,4.2189,98086.6,299.236,2.08097257310134,"Rotoehu"
2003-01-18,17.1853,0.0717,98162.6,343.299,1.86548155981237,"Rotoehu"
2003-01-19,17.3625,0.0404,98088.5,265.714,2.90851711014393,"Rotoehu"
2003-01-20,18.7396,0.0937,98023.8,323.658,3.32328473953106,"Rotoehu"
2003-01-21,17.6889,0.169,97608.2,224.255,3.64618210187039,"Rotoehu"
2003-01-22,17.191,1.7052,96896.1,273.886,4.08519499289814,"Rotoehu"
2003-01-23,15.3745,0.0423,96841.8,257.869,5.11711044731301,"Rotoehu"
2003-01-24,13.8986,3.3571,96709.6,297.483,2.51030787155679,"Rotoehu"
2003-01-25,13.8454,3.0833,97120.3,351.064,3.3045591082624,"Rotoehu"
2003-01-26,16.6441,0.0423,96923.2,272.138,4.45512278730901,"Rotoehu"
2003-01-27,16.4489,0.0367,97032.4,354.35,4.69798041928657,"Rotoehu"
2003-01-28,16.6064,0.0037,97393.5,333.829,3.9416322063328,"Rotoehu"
2003-01-29,16.27,0.4318,98258.1,260.38,1.76016745794257,"Rotoehu"
2003-01-30,17.3049,0.09,98457.7,347.237,2.15148860094587,"Rotoehu"
2003-01-31,18.4873,0.0036,98359.8,355.283,2.05880306246129,"Rotoehu"
2003-02-01,18.2586,0.0034,98031.6,354.627,2.66186728820202,"Rotoehu"
2003-02-02,18.382,0.0206,97705.3,277.73,0.505762730932203,"Rotoehu"
2003-02-03,18.3815,0.0258,97575.4,345.178,1.9360797555886,"Rotoehu"
2003-02-04,16.4388,0.0086,98620.5,351.27,1.49713594907076,"Rotoehu"
2003-02-05,17.1145,0.1391,98903.6,253.847,1.14719304827043,"Rotoehu"
2003-02-06,17.8959,0.0447,98726.9,314.414,1.19244624197487,"Rotoehu"
2003-02-07,17.3599,0.0825,98552.9,201.145,2.29459395318649,"Rotoehu"
2003-02-08,18.2857,0.0017,98158.5,241.647,2.77347923915071,"Rotoehu"
2003-02-09,18.4022,0.292,98204.8,251.868,0.912342068524739,"Rotoehu"
2003-02-10,18.4771,0.8624,98037.7,204.474,1.69695923639904,"Rotoehu"
2003-02-11,18.7552,0.189,97867.8,296.962,0.177612527711308,"Rotoehu"
2003-02-12,17.669,0.2491,97795.6,221.61,1.03362236817902,"Rotoehu"
2003-02-13,18.3885,0.3023,97229,219.209,1.58973694050305,"Rotoehu"
2003-02-14,17.5095,0.1031,97461.1,306.972,1.53553526823711,"Rotoehu"
2003-02-15,16.4862,0.0034,98477.6,315.565,0.866819502549406,"Rotoehu"
2003-02-16,17.5481,0.0378,98529.8,266.253,2.13681423619368,"Rotoehu"
2003-02-17,17.7525,0.1701,97759.3,226.757,3.08756258560049,"Rotoehu"
2003-02-18,16.7815,7.4486,97338.1,66.1651,2.75313161508853,"Rotoehu"
2003-02-19,16.5133,3.4082,97525.8,280.204,3.75086199292909,"Rotoehu"
2003-02-20,14.802,0.4965,97449.2,211.055,4.20299595169922,"Rotoehu"
2003-02-21,12.953,0.1718,98057.4,323.813,0.485372856678245,"Rotoehu"
2003-02-22,13.5627,0.6837,98293.1,99.2861,2.11657689914635,"Rotoehu"
2003-02-23,15.6963,6.6687,98052,177.628,1.65204625843225,"Rotoehu"
2003-02-24,16.1211,9.139,98043.4,134.969,3.88232731360971,"Rotoehu"
2003-02-25,16.0355,23.9384,97792.9,84.4181,5.39557242653641,"Rotoehu"
2003-02-26,16.0734,55.6604,97706.7,66.2541,5.32578583966723,"Rotoehu"
2003-02-27,17.9396,30.9627,97502.8,227.696,3.86371313893772,"Rotoehu"
2003-02-28,18.6592,11.8848,97338.8,192.849,1.8217673287223,"Rotoehu"
2003-03-01,18.3836,8.1434,97159.7,221.246,3.41500223279576,"Rotoehu"
2003-03-02,17.5902,21.9452,96546.9,63.2647,3.01580311857389,"Rotoehu"
2003-03-03,15.4383,4.7847,97242.6,239.492,3.1941287387956,"Rotoehu"
2003-03-04,15.0234,0.0188,98058.3,265.855,0.111881544501316,"Rotoehu"
